accessno,acqvalue,appnotes,appraisor,caption,catby,catdate,classes,collection,conddate,condexam,condition,condnotes,copyright,creator,credit,curvalmax,curvalue,dataset,date,descrip,dimnotes,dispvalue,earlydate,event,exhibitno,exhlabel1,exhlabel2,exhlabel3,exhlabel4,exhstart,filmsize,flagdate,flagnotes,flagreason,frame,frameno,gparent,homeloc,imagefile,imageno,inscomp,insdate,insphone,inspremium,insrep,insvalue,invnby,invndate,latdeg,latedate,legal,loancond,loandue,loaninno,loanno,locfield1,locfield2,locfield3,locfield4,locfield5,locfield6,longdeg,maintcycle,maintdate,maintnote,medium,negloc,negno,notes,objectid,objname,objname2,objname3,objnames,oldno,origcopy,otherno,outdate,parent,people,place,policyno,printsize,process,provenance,pubnotes,recas,recdate,recfrom,relnotes,site,siteno,slideno,status,statusby,statusdate,sterms,studio,subjects,tempauthor,tempby,tempdate,temploc,tempnotes,tempreason,tempuntil,title,tlocfield1,tlocfield2,tlocfield3,tlocfield4,tlocfield5,tlocfield6,udf1,udf10,udf11,udf12,udf13,udf14,udf15,udf16,udf17,udf18,udf19,udf2,udf20,udf21,udf22,udf3,udf4,udf5,udf6,udf7,udf8,udf9,updated,updatedby,valuedate,webinclude,webrights
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,1966,"Positive Eubrontes tracks next to chisel hammer for scale. Bottom and left, two partial Eubrontes tracks. 

This duplicate slide is numbered ""7"" in 1-41 presentation sequence. Original is grouped with slides that share this note: ""August 23, 1966 and s",,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120031.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0031,Film,,,,5,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,5.0,,,  -   -,,,,,,  -   -,,,,,Eubrontes with chisel hammer,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-14 12:23:45.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,August 1966,"Positive Eubrontes tracks. At top left corner, a negative track is exposed on the bottom of an overturned rock from another layer. At left, a chisel hammer provides approximate scale.

This duplicate slide is numbered ""6"" in 1-41 presentation sequence.",,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120032.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0032,Film,,,,6,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,6.0,,,  -   -,,,,,,  -   -,,,,,Eubrontes in debris,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-14 12:08:43,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,August 1966,"Deep positive imprint of Eubrontes track.

This duplicate slide is numbered ""7"" in 1-41 presentation sequence. Original is grouped with slides that share this note: ""August 23, 1966 and shortly after.""",,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120033.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0033,Film,,,,7,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,7.0,,,  -   -,,,,,,  -   -,,,,,Eubrontes dark image,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-14 12:12:20,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,August 1966,"Foreground shows exposed rock with shallow tracks. 

This duplicate slide is numbered ""8"" in 1-41 presentation sequence. Original is grouped with slides that share this note: ""August 23, 1966 and shortly after.""",,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120034.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0034,Film,,,,8,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,8.0,,,  -   -,,,,,,  -   -,,,,,Shallow Eubrontes and 60s car,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-14 12:13:15.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,August 1966,"UCONN geologists stand and kneel over a shallow Eubrontes track.

This duplicate slide is numbered ""9"" in 1-41 presentation sequence. Original slide has ""#10"" written in pen, grouped with slides that share notes ""2nd day?"" and ""These slides may have be",,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120035.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0035,Film,,,,9,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,9.0,,,  -   -,,,,,,  -   -,,,,,Geologists and Eubrontes,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-14 12:09:08,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,August 1966,"UCONN geologist stands barefoot on an overturned rock slab with negative Eubrontes tracks.

This duplicate slide is numbered ""10"" in 1-41 presentation sequence. Original slide has ""#8"" written in pen, grouped with slides that share notes ""2nd day?"" and",,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120036.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0036,Film,,,,10,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,10.0,,,  -   -,,,,,,  -   -,,,,,Barefoot with Eubrontes,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-14 12:09:26.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,August 1966,"UCONN geologists (center right), including Hugo Thomas kneeling in white shirt and others, below unidentified Connecticut officials (top right) at site of Eubrontes track discovery.

At bottom-left, what appear to be a mallet hammer, metal stake/chisel",,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120037.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0037,Film,,,,11,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,11.0,,,  -   -,,,,,,  -   -,,,,,Geologists and Officials,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-14 12:10:01.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,August 1966,"Bottom right, ripple marks show evidence of a Triassic body of water in an exposed rock layer.

Near top, geologists work with hammers and chisels to reveal more details about the fossil discoveries.

This duplicate slide is numbered ""12"" in 1-41 pre",,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120038.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0038,Film,,,,12,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,12.0,,,  -   -,,,,,,  -   -,,,,,Ripple marks with tools,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-14 12:10:52.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,August 1966,"Wheeled excavator is positioned to expose the next layer of rock.

This duplicate slide is numbered ""13"" in 1-41 presentation sequence. Original is grouped with slides that share this note: ""August 23, 1966 and shortly after.""",,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120039.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0039,Film,,,,13,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,13.0,,,  -   -,,,,,,  -   -,,,,,Excavator panned out,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-14 12:26:43.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,August 1966,"Wheeled excavator begins to remove rock slabs along bedding planes.

This duplicate slide is numbered ""14"" in 1-41 presentation sequence. Original is grouped with slides that share this note: ""August 23, 1966 and shortly after.""",,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120040.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0040,Film,,,,14,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,14.0,,,  -   -,,,,,,  -   -,,,,,Excavator lifts prints,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-14 12:27:05.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,August 1966,"Removing rock slabs along bedding planes with a wheeled excavator.

A near-identical 8 x 10"" B&W image is pasted to showcard board in the manila box marked ""8 x 10 B&W Photos."" 

This duplicate slide is numbered ""15"" in 1-41 presentation sequence. Or",,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120041.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0041,Film,,,,15,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,15.0,,,  -   -,,,,,,  -   -,,,,,Excavator lifts prints 2,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-14 12:27:17,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,August 1966,"Wheeled excavator exposes multiple negative Eubrontes tracks on the bottom of a rock slab.

This duplicate slide is numbered ""16"" in 1-41 presentation sequence. Original is grouped with slides that share this note: ""August 23, 1966 and shortly after.""",,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120042.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0042,Film,,,,16,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,16.0,,,  -   -,,,,,,  -   -,,,,,Excavator reveals prints,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-14 12:27:25,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,August 1966,"Wheeled excavator on the trackway. The site where dinosaur footprints were discovered is surrounded by snow fencing; visitors can be seen behind the fencing at right while workers continue fossil excavations at left. 

This duplicate slide is numbered",,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120043.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0043,Film,,,,17,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,17.0,,,  -   -,,,,,,  -   -,,,,,Excavator on the trackway,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-14 12:27:49.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,1966,Negative Eubrontes track with chisel and hammer for approximate scale.,,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120044.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0044,Film,,,,18,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,18.0,,,  -   -,,,,,,  -   -,,,,,Eubrontes negative with hammer and chisel,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-24 16:01:21.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,August 1966,"Negative Eubrontes tracks on the bottom of a large rock slab with pen for scale.

This duplicate slide is numbered ""19"" in 1-41 presentation sequence. Original is grouped with slides that share this note: ""August 23, 1966 and shortly after.""",,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120045.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0045,Film,,,,19,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,19.0,,,  -   -,,,,,,  -   -,,,,,Eubrontes negatives in dirt,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-14 12:25:05.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,August 1966,"Positive Eubrontes tracks with pickaxe for scale.

This duplicate slide is numbered ""20"" in 1-41 presentation sequence. Original is grouped with slides that share this note: ""August 23, 1966 and shortly after.""",,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120046.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0046,Film,,,,20,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,20.0,,,  -   -,,,,,,  -   -,,,,,Eubrontes with pickaxe,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-14 12:12:44,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,August 1966,"Close-up of positive Eubrontes track with pen and pickaxe for approximate scale.

This duplicate slide is numbered ""21"" in 1-41 presentation sequence. Original is grouped with slides that share this note: ""August 23, 1966 and shortly after.""",,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120047.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0047,Film,,,,21,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,21.0,,,  -   -,,,,,,  -   -,,,,,Eubrontes with pickaxe and pen,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-14 12:12:58,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,1966,"5"" ruler shows scale of Eubrontes track.

This duplicate slide is numbered ""22"" in 1-41 presentation sequence. Original is grouped with slides that share this note: ""Likely Aug. 24-25?""",,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120048.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0048,Film,,,,22,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,22.0,,,  -   -,,,,,,  -   -,,,,,Eubrontes under 5in ruler,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-14 14:28:52.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,1966,"5"" ruler gives scale to a partial Eubrontes track.

This duplicate slide is numbered ""23"" in 1-41 presentation sequence. Original is grouped with slides that share this note: ""Likely Aug. 24-25?""",,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120049.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0049,Film,,,,23,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,23.0,,,  -   -,,,,,,  -   -,,,,,Partial Eubrontes with 5in ruler,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-14 14:28:29.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,1966,"Hugo F. Thomas, professor of Geology at UCONN, brushing Eubrontes trackway.",,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120050.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0050,Film,,,,24,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,24.0,,,  -   -,,,,,,  -   -,,,,,Hugo Thomas brushes track,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-24 16:04:27.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,1966,"At left, exposed shale layers. Appears to be in the rocks directly south of the center trackway area, looking west.",,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120051.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0051,Film,,,,25,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,25.0,,,  -   -,,,,,,  -   -,,,,,Exposed shale and faulting,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-24 16:07:56,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,,"Exposed shale. At top right corner, trackway is covered with vinyl and tires in the background. The photographed area is likely directly south of the trackway, with western part of the covered tracks visible behind and to the right.",,,0,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120052.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0052,Film,,,,26,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,26.0,,,  -   -,,,,,,  -   -,,,,,Shale faulting,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-24 16:07:44,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,1966,Close-up of geological features including faulting at the site where the trackway was uncovered. The area of the close-up relative to the trackway is unclear.,,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120053.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0053,Film,,,,27,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,27.0,,,  -   -,,,,,,  -   -,,,,,Faulting near trackway,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-24 16:08:58,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,1966,Positive Eubrontes tracks in two directions. Pickaxe provides approximate scale.,,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120054.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0054,Film,,,,28,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,28.0,,,  -   -,,,,,,  -   -,,,,,Pickaxe near Eubrontes,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-24 16:09:25,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,August 1966,"Positive Eubrontes tracks traveling in a predominantly bottom-left to top-right direction. Pickaxe shown for approximate scale. At top, a painted white cross may have been used by Sidney Quarrier to align his photomosaic of the trackway. 

This duplica",,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120055.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0055,Film,,,,29,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,29.0,,,  -   -,,,,,,  -   -,,,,,Pickaxe near Eubrontes trail,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-14 12:24:04,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,August 1966,"Hugo F. Thomas (left; Geology professor, UCONN) and geologists (center - Larry Frankel? both unidentified as of 06/05/2012) over a Eubrontes track. Geologist at right holds hammer and chisel in his hands.  

This duplicate slide is numbered ""30"" in 1-4",,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120056.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0056,Film,,,,30,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,30.0,,,  -   -,,,,,,  -   -,,,,,Hugo Thomas at site,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-14 12:22:40.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-05 00:00:00,,Dinosaur State Park History,  -   -,,,,,"Thomas, Hugo F.",,0,0,,August 1966,"An exposed positive track is coated in Vaseline in preparation for a plaster cast to be made. Vaseline bottle is at top left. 

This duplicate slide is numbered ""31"" in 1-41 presentation sequence. Original is grouped with slides that share this note: """,,,1966,,0,,,,,  -   -,35 mm,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120057.JPG,1,,  -   -,,,,0,,  -   -,0,1966,,,  -   -,,0,,,,,,,0,,2012-06-05 00:00:00,,,,,,DP2012.0057,Film,,,,31,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,,,,,,,"Hugo F. Thomas, Geology Dept, UCONN",,,,31.0,,,  -   -,,,,,,  -   -,,,,,Eubrontes with Vaseline,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-14 12:25:30.999000,Unknown,  -   -,False,
